@relation tweets

@attribute fppronouns numeric
@attribute sppronouns numeric
@attribute tppronouns numeric
@attribute coordconjs numeric
@attribute ptverbs numeric
@attribute ftverbs numeric
@attribute commas numeric
@attribute colons numeric
@attribute dashes numeric
@attribute parentheses numeric
@attribute ellipses numeric
@attribute cmnnouns numeric
@attribute propnouns numeric
@attribute adverbs numeric
@attribute whwords numeric
@attribute slang numeric
@attribute uppercase numeric
@attribute avgsentence numeric
@attribute avgtoken numeric
@attribute numsentence numeric
@attribute class {pop,news}


@data
0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,3,6.5,3.62,2,pop
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,6.5,4.31,2,pop
0,0,0,0,0,0,0,1,0,0,0,4,2,0,0,0,2,5.0,3.6,2,pop
1,1,1,0,0,0,0,0,0,0,0,6,0,1,0,1,0,6.0,3.67,2,pop
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5.0,4.6,1,pop
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,3.0,5.67,1,pop
0,0,0,1,0,0,0,4,0,0,0,14,8,0,0,0,1,7.5,3.1,4,pop
0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,6.0,4.5,1,pop
1,0,0,0,1,0,1,0,0,0,0,6,0,0,0,1,0,14.0,3.93,1,pop
1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,4,4.5,5.0,2,pop
1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,1,0,13.0,4.0,1,pop
0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,7.0,3.86,1,pop
2,1,0,0,0,0,0,1,0,0,0,16,0,1,0,1,3,4.2,3.67,5,pop
2,0,0,0,1,0,1,0,0,0,0,6,0,0,0,0,1,4.67,3.79,3,pop
1,1,0,0,1,0,0,0,0,0,1,2,0,1,0,1,0,8.0,4.0,1,pop
3,0,1,2,0,0,1,0,0,0,1,2,0,3,0,0,0,19.0,3.05,1,pop
0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0,0,7.0,3.1,3,pop
3,4,1,1,0,0,1,0,0,0,1,8,0,1,0,4,0,10.0,2.87,3,pop
1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,7.5,3.53,2,pop
2,0,0,1,0,1,0,2,0,1,0,8,1,1,0,0,2,10.5,4.24,2,pop
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.0,4.75,1,pop
3,2,0,0,2,0,0,1,0,0,0,13,0,1,0,1,3,7.25,3.55,4,pop
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,5.0,5.0,1,pop
2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,7.0,3.57,1,pop
0,2,0,0,1,0,0,0,0,0,0,8,0,1,0,2,0,7.5,2.93,2,pop
0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4.0,6.0,1,pop
4,0,1,0,0,0,0,0,0,0,1,8,0,0,0,1,0,12.0,3.13,2,pop
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,5.0,2.4,1,pop
0,1,1,0,1,0,1,0,0,0,0,3,0,1,0,2,0,6.67,3.95,3,pop
2,0,0,0,1,0,0,1,0,0,0,11,0,0,0,0,1,5.0,3.87,3,pop
0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,1,4,8.0,3.75,1,pop
0,0,0,0,0,0,0,1,0,0,0,10,0,2,0,0,1,6.33,4.11,3,pop
1,0,0,0,1,0,1,0,0,0,0,6,0,3,0,1,1,7.5,3.67,2,pop
1,0,1,0,1,0,0,1,0,0,0,7,1,1,0,0,1,5.33,3.31,3,pop
1,2,0,2,2,0,4,1,0,0,0,8,0,0,0,2,1,15.0,3.47,2,pop
0,1,0,0,0,0,1,0,0,0,0,11,0,1,1,4,0,8.0,3.29,3,pop
0,1,0,0,0,0,0,2,0,1,0,5,0,2,0,0,1,7.5,4.2,2,pop
0,1,2,0,0,0,1,0,0,0,0,5,2,2,0,1,1,6.33,3.79,3,pop
0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,1,2,5.0,3.9,2,pop
2,0,2,1,0,0,2,3,0,0,1,11,0,1,0,1,3,6.75,3.07,4,pop
0,0,0,0,0,0,0,2,0,1,0,5,1,1,1,0,1,7.5,3.87,2,pop
1,1,1,1,0,0,0,1,0,0,4,12,0,2,0,0,4,5.33,3.03,6,pop
0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,2.0,2.17,3,pop
4,1,2,0,1,0,3,0,0,0,0,8,0,3,0,1,2,11.0,3.03,3,pop
1,0,0,0,2,0,1,1,0,0,0,8,1,4,0,2,4,8.67,3.73,3,pop
0,0,0,0,1,0,1,0,0,0,0,4,0,1,0,0,0,10.0,5.0,1,pop
0,0,0,0,0,0,1,0,0,0,0,7,1,1,0,0,1,5.67,4.0,3,pop
4,1,0,1,0,0,2,0,0,0,0,9,0,1,0,1,1,14.5,3.66,2,pop
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.33,4.1,3,pop
0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,5.0,4.5,2,pop
0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,14.0,4.43,1,pop
0,0,1,0,1,0,0,0,0,0,0,4,1,0,1,0,0,18.0,4.39,1,pop
1,0,0,0,0,0,0,0,0,0,0,6,2,1,0,1,0,5.33,3.19,3,pop
3,0,1,0,0,0,1,0,1,0,1,11,0,1,1,0,0,10.33,3.39,3,pop
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10.0,5.4,1,pop
0,3,0,1,0,0,1,1,1,0,0,15,0,2,0,1,2,5.78,3.71,9,pop
0,2,0,0,1,0,2,0,0,0,0,6,0,0,1,0,0,27.0,3.89,1,pop
1,0,0,0,1,0,0,0,0,0,0,7,1,1,1,1,2,11.0,4.05,2,pop
2,1,0,1,0,1,2,1,0,1,1,10,2,2,0,1,0,7.6,3.05,5,pop
3,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0,1,9.33,3.43,3,pop
0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4.0,4.0,1,pop
3,1,0,1,0,0,0,0,0,0,0,11,0,2,0,0,0,9.0,3.41,3,pop
2,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,2,15.0,3.5,2,pop
0,0,1,1,0,0,1,0,0,0,1,3,2,0,0,0,0,8.0,4.06,2,pop
1,1,1,0,0,0,3,1,0,1,0,3,0,1,0,0,0,9.0,3.94,2,pop
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,17.0,4.0,1,pop
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,6.0,4.5,2,pop
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,6.5,1,pop
4,3,0,0,1,0,2,0,0,0,0,9,0,4,0,1,0,7.5,3.5,4,pop
0,1,0,0,0,0,1,0,0,0,0,1,3,1,1,0,0,13.0,4.77,1,pop
1,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,7.0,3.5,2,pop
2,0,0,0,2,0,0,0,0,0,1,9,0,1,1,0,0,10.0,3.27,3,pop
1,0,0,1,0,0,0,0,1,0,2,10,0,0,0,0,1,4.8,4.25,5,pop
0,1,0,0,1,0,1,3,0,3,1,8,0,0,1,0,2,5.25,3.38,4,pop
1,1,0,0,1,0,0,0,0,0,0,8,0,1,0,0,3,20.0,4.25,1,pop
1,0,1,0,2,0,1,0,0,0,0,5,0,1,0,0,0,8.0,2.63,2,pop
0,2,1,0,0,0,1,0,0,0,0,5,2,1,0,0,0,8.67,3.92,3,pop
2,0,1,2,0,0,1,0,0,0,0,3,4,1,0,0,0,21.0,3.67,1,pop
6,0,0,3,1,0,0,0,0,0,0,10,0,1,0,0,0,17.0,3.12,2,pop
3,0,0,1,3,0,0,0,0,0,1,7,4,3,0,0,3,9.67,3.59,3,pop
0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,6.5,4.38,2,pop
0,0,0,1,0,0,2,0,0,0,0,6,4,2,0,0,0,9.0,4.0,3,pop
1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,2.4,1.92,5,pop
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7.0,4.29,1,pop
2,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,4.75,2.47,4,pop
5,1,2,0,1,0,3,0,1,0,1,15,0,1,1,1,0,10.2,2.9,5,pop
5,0,3,2,2,0,1,0,0,0,0,6,2,4,0,0,0,8.5,3.06,4,pop
1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,19.0,4.47,1,pop
0,0,0,1,0,0,0,2,0,0,0,5,0,1,0,0,0,3.75,5.2,4,pop
0,0,0,0,0,1,1,0,0,0,0,11,0,0,0,0,0,10.0,4.1,2,pop
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2.5,2.4,2,pop
3,0,0,2,2,0,0,0,0,0,0,10,4,1,0,0,1,9.0,4.04,3,pop
2,0,0,0,0,1,0,1,0,0,0,15,0,0,0,0,14,6.2,3.42,5,pop
1,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,19.0,4.0,1,pop
1,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,10.0,3.35,2,pop
1,0,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,6.0,3.5,2,pop
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6.0,3.83,3,pop
1,2,0,1,0,0,2,0,0,0,0,7,5,0,0,0,0,12.5,4.56,2,pop
3,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,7.0,3.07,4,pop
2,0,0,0,0,0,1,0,0,0,1,7,3,0,0,0,0,7.67,4.09,3,pop
0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,4.5,2.11,2,pop
2,0,0,2,2,0,0,1,1,0,3,11,1,0,0,0,1,6.8,3.79,5,pop
2,0,1,1,0,0,1,0,0,0,0,9,1,1,0,0,0,8.25,3.18,4,pop
0,2,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,13.0,4.0,1,pop
0,0,0,0,0,0,2,1,1,1,0,7,1,1,0,0,0,5.0,3.47,3,pop
0,0,1,0,0,0,0,0,0,0,1,10,0,0,0,0,0,6.75,3.33,4,pop
2,0,0,0,0,0,1,1,0,3,1,2,0,1,0,0,0,7.5,3.33,2,pop
0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,6.5,3.92,2,pop
2,0,0,0,1,0,0,0,0,0,0,11,0,0,1,0,1,4.17,3.12,6,pop
5,0,0,1,1,0,1,0,0,0,0,7,0,4,0,0,0,32.0,3.38,1,pop
1,2,1,0,0,0,0,0,0,0,0,8,0,3,0,1,0,5.6,3.5,5,pop
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,5.0,1,pop
1,2,0,0,0,0,1,0,0,0,0,12,0,1,0,0,0,7.25,3.34,4,pop
2,0,3,0,3,0,2,0,0,0,1,5,1,5,0,2,0,13.5,3.56,2,pop
0,0,0,0,0,0,0,0,2,2,0,5,3,0,0,0,0,13.0,6.08,1,pop
1,0,0,1,0,0,1,0,0,0,0,4,0,1,0,0,0,11.0,5.91,1,pop
1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9.5,4.89,2,pop
0,0,3,0,3,0,2,0,0,0,0,9,1,1,0,0,0,7.0,3.71,4,pop
2,0,1,1,0,0,1,0,0,0,2,9,0,1,0,0,1,9.0,3.56,3,pop
1,0,0,0,1,0,0,0,0,0,1,4,4,2,0,0,0,8.67,3.77,3,pop
2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9.0,4.22,1,pop
4,0,0,0,0,0,2,0,0,2,1,10,2,2,0,1,0,5.57,3.67,7,pop
1,0,0,1,0,0,1,0,0,0,0,9,2,0,0,0,1,5.0,3.2,5,pop
1,0,1,1,1,0,0,0,0,0,0,5,0,2,1,0,0,25.0,4.6,1,pop
0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3.5,4.14,2,pop
2,1,0,2,0,0,0,0,0,0,1,10,1,0,0,0,1,9.67,3.59,3,pop
1,2,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,11.0,3.64,1,pop
0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,6.0,3.33,1,pop
0,3,1,0,0,0,0,0,0,0,0,10,0,1,0,0,0,5.4,3.93,5,pop
3,0,0,1,3,0,1,0,0,0,0,9,0,2,0,0,1,9.67,3.45,3,pop
2,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0,7.0,3.36,2,pop
1,0,0,0,1,0,0,0,0,0,1,3,2,2,0,0,3,4.33,2.85,3,pop
3,0,0,0,2,0,0,0,0,0,1,8,1,0,0,0,0,6.0,4.38,4,pop
3,0,0,0,1,0,2,0,0,0,0,10,1,2,0,0,1,14.5,3.72,2,pop
5,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,20.0,3.25,1,pop
3,0,1,0,1,0,1,0,0,0,0,7,0,2,0,0,0,8.67,2.96,3,pop
0,0,2,2,3,0,0,1,0,1,0,4,1,3,0,0,0,7.33,3.82,3,pop
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,2.75,1,pop
0,0,1,0,0,0,0,0,0,0,0,2,1,2,0,0,0,5.5,3.27,2,pop
2,0,1,0,1,0,2,1,0,1,0,11,0,1,0,0,1,8.0,4.25,3,pop
3,1,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,6.75,3.33,4,pop
2,0,0,0,1,1,0,0,0,0,0,9,0,0,0,0,0,9.0,3.59,3,pop
1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,5.0,1,pop
0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2.5,2.6,2,pop
0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,5.0,4.5,2,pop
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,6.0,5.17,1,pop
0,0,0,0,0,0,0,0,1,0,0,5,3,0,0,0,0,5.5,4.09,2,pop
0,2,0,0,0,0,1,1,0,0,0,8,0,0,0,0,0,7.0,3.81,3,pop
1,0,1,2,0,0,1,0,0,0,0,5,1,1,1,1,0,28.0,3.82,1,pop
0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,5.5,3.55,2,pop
1,0,0,1,0,0,0,1,0,0,0,9,0,0,0,0,0,6.33,4.11,3,pop
5,1,1,0,3,0,1,0,0,0,0,8,0,1,0,0,0,7.25,3.55,4,pop
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.67,4.63,3,pop
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,2.5,2,pop
3,3,0,2,1,0,0,0,0,0,0,8,0,1,0,0,1,12.0,3.58,2,pop
2,0,2,0,0,0,0,1,0,1,0,6,1,3,0,0,0,14.0,3.93,2,pop
1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,7.0,3.29,1,pop
3,1,2,2,2,0,0,0,0,0,0,16,2,4,0,0,1,8.86,3.52,7,pop
2,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,2,23.0,3.48,1,pop
0,1,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,4.0,4.0,2,pop
1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,7.0,4.57,1,pop
1,0,1,1,2,0,0,0,0,0,0,5,0,1,0,0,0,14.0,3.57,1,pop
2,0,0,1,0,0,1,0,0,0,1,7,0,1,0,0,0,9.67,3.79,3,pop
0,0,0,0,2,0,0,0,0,0,1,5,3,0,0,0,0,8.5,4.47,2,pop
2,0,0,2,0,0,2,0,0,0,0,9,2,0,0,0,0,13.0,4.15,2,pop
2,0,0,0,2,0,2,0,0,0,0,7,0,1,0,0,0,11.0,4.82,2,pop
0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,7.0,6.29,1,pop
0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,7.0,3.71,2,pop
2,0,2,0,1,0,1,0,1,0,1,13,3,1,0,0,0,11.0,3.56,5,pop
1,0,0,1,0,0,2,1,0,1,0,5,1,0,0,0,0,15.0,3.8,1,pop
1,0,0,0,0,0,1,0,0,0,0,8,1,4,0,0,0,7.0,3.79,4,pop
1,0,0,0,0,0,3,0,0,0,1,7,0,1,0,0,0,5.75,4.09,4,pop
0,0,0,0,1,0,0,1,0,1,0,2,1,1,0,0,0,3.0,3.78,3,pop
3,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,22.0,5.14,1,pop
1,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,5.5,3.55,2,pop
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,3.8,1,pop
1,0,0,2,1,0,1,0,0,0,0,8,1,1,0,0,0,8.67,4.0,3,pop
0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,5.5,5.64,2,pop
1,0,0,0,1,0,0,1,0,0,0,7,0,0,0,0,0,10.5,3.86,2,pop
0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,1,3.0,2.33,2,pop
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0.0,1,pop
2,1,0,1,1,0,0,0,0,0,0,4,0,1,0,0,0,7.0,3.64,2,pop
0,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0,0,6.33,3.63,3,pop
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,2.2,1,pop
1,1,1,0,0,0,1,0,0,0,1,2,0,1,0,0,0,14.0,4.07,1,pop
0,0,0,0,0,0,4,0,0,0,0,5,0,1,0,0,0,8.0,4.38,1,pop
0,0,0,0,0,0,1,0,1,0,0,6,3,3,0,0,0,21.0,3.9,1,pop
2,1,0,0,1,0,1,0,0,0,0,9,0,0,0,0,0,15.0,3.53,2,pop
0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,13.0,6.46,1,pop
2,0,1,1,2,0,0,1,0,0,0,3,3,2,1,1,0,13.0,3.92,2,pop
0,1,0,0,1,0,0,0,0,0,1,7,0,0,0,0,1,2.8,4.0,5,pop
0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,1,0,8.5,4.71,2,pop
1,0,0,2,0,1,1,0,0,0,0,5,1,1,1,0,0,25.0,4.36,1,pop
0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,1,0,11.0,4.45,1,pop
0,0,1,0,1,1,1,0,1,0,0,5,0,2,0,0,1,6.67,4.15,3,pop
1,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,6.0,4.75,2,pop
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,3.0,1,pop
1,0,0,0,0,0,1,0,0,0,0,5,1,0,0,0,0,6.5,3.85,2,pop
2,2,0,1,0,0,0,0,0,0,0,8,0,2,0,0,0,6.25,3.52,4,pop
3,0,1,0,0,0,0,0,0,0,0,15,4,0,0,0,0,6.0,3.71,7,pop
2,1,0,0,0,0,1,0,0,0,0,6,1,1,0,0,0,8.33,4.16,3,pop
3,0,0,0,1,0,0,0,0,0,0,7,1,1,0,0,0,6.0,3.22,3,pop
3,0,1,0,1,0,0,0,1,0,0,7,1,1,0,0,1,10.0,3.5,3,pop
1,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,10.5,4.19,2,pop
2,0,1,0,0,0,2,0,0,0,0,7,0,0,0,0,0,14.0,3.86,2,pop
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,4.0,6.0,1,pop
1,0,1,0,1,0,0,0,0,0,0,5,1,0,0,0,0,8.0,4.0,2,pop
1,0,1,0,0,0,0,2,0,1,0,5,0,4,0,0,0,9.5,3.84,2,pop
0,1,1,0,0,0,0,0,0,2,1,2,1,0,1,0,2,9.0,5.0,1,pop
0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,3.33,3.4,3,pop
2,0,0,0,3,0,1,1,0,1,0,8,0,1,0,0,0,11.0,3.41,2,pop
1,2,0,0,0,0,0,1,0,1,0,6,0,0,0,0,0,6.67,3.6,3,pop
0,1,2,0,0,0,0,1,0,0,1,6,0,6,0,1,3,6.75,4.0,4,pop
2,1,0,1,0,0,3,0,0,0,1,11,0,1,0,0,0,10.0,3.2,3,pop
2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,11.0,3.45,1,pop
3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11.5,3.61,2,pop
1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,3.5,2.71,2,pop
1,0,1,1,0,0,1,0,0,0,0,9,2,2,0,0,0,14.5,3.38,2,pop
1,0,0,1,0,0,1,0,0,0,0,5,3,0,0,0,0,11.5,3.57,2,pop
0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,5.0,4.8,1,pop
0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,9.0,3.56,1,pop
1,0,1,0,1,0,1,1,0,1,0,6,1,2,0,2,0,10.0,3.9,2,pop
0,0,0,0,1,0,1,0,0,0,1,5,1,0,0,0,0,13.0,4.08,1,pop
1,1,0,0,0,0,2,0,0,0,0,6,0,1,0,0,0,6.33,4.21,3,pop
3,0,1,3,0,0,0,0,0,0,0,4,1,2,0,0,0,13.0,3.69,2,pop
0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,1,7.0,3.29,2,pop
3,1,1,0,2,0,0,0,0,0,0,9,0,2,1,0,0,13.5,3.37,2,pop
0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,7.5,3.8,2,pop
1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,7.0,4.57,1,pop
0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,0,0,3.0,4.33,3,pop
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,8.0,4.0,1,pop
3,1,1,0,0,0,0,0,1,0,0,10,3,1,2,0,1,15.5,3.29,2,pop
0,0,0,1,0,0,1,0,0,0,0,3,1,1,0,0,0,16.0,4.63,1,pop
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,7.0,4.57,1,pop
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.0,3.0,1,pop
3,0,0,1,0,0,0,0,0,0,0,6,2,2,0,1,1,11.5,3.3,2,pop
1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,7.0,3.07,2,pop
5,0,0,2,3,0,0,0,0,2,0,8,1,2,0,0,0,11.67,4.14,3,pop
0,0,1,1,1,0,1,0,0,0,0,8,1,0,0,0,0,10.5,4.57,2,pop
0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,4.67,3.71,3,pop
1,1,0,0,1,1,0,0,0,0,2,3,6,1,0,0,0,9.0,3.93,3,pop
0,1,2,1,2,0,0,0,1,0,0,6,0,3,1,1,2,9.0,4.11,3,pop
1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,19.0,4.84,1,pop
3,1,0,1,2,0,1,0,0,0,0,7,0,0,1,0,1,9.33,3.96,3,pop
4,2,1,0,1,0,1,1,0,0,0,6,1,2,2,0,0,8.0,3.06,4,pop
2,0,1,0,1,1,1,0,0,0,0,7,0,1,0,0,1,10.0,3.35,2,pop
3,0,2,0,1,0,1,0,0,0,0,5,0,2,0,0,0,11.0,3.27,2,pop
0,4,0,1,0,0,0,0,0,0,1,8,0,0,0,0,1,7.0,3.89,4,pop
1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4.0,5.0,2,pop
2,0,0,0,0,2,0,0,0,0,0,4,1,2,0,0,0,10.0,3.5,2,pop
3,0,2,0,1,0,1,0,0,0,0,10,2,1,0,0,1,7.67,3.61,3,pop
4,1,0,1,3,0,2,0,0,0,1,9,1,3,0,0,0,10.0,3.3,4,pop
0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0,0,15.0,3.73,1,pop
2,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,9.0,3.44,3,pop
3,1,0,0,0,0,1,0,0,0,0,8,0,0,0,0,1,9.0,3.96,3,pop
1,1,0,0,0,0,1,0,0,0,1,8,0,1,1,0,1,7.0,2.9,3,pop
1,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9.5,3.21,2,pop
3,0,0,2,0,0,0,0,0,0,0,7,0,2,0,0,0,10.33,3.52,3,pop
2,0,0,1,0,0,1,0,0,0,0,8,0,0,0,0,0,12.0,3.13,2,pop
3,0,0,1,2,0,0,0,0,0,0,6,0,1,1,0,0,21.0,4.1,1,pop
0,0,0,0,2,0,0,0,0,0,0,4,1,2,1,0,0,17.0,4.18,1,pop
0,1,0,1,0,0,3,0,0,0,0,8,1,0,0,0,1,7.0,4.95,3,pop
3,0,1,1,1,0,0,0,0,0,0,12,0,0,0,0,0,9.33,4.0,3,pop
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,5.0,5.8,1,pop
0,0,0,2,0,0,2,0,0,0,0,9,0,0,0,0,0,10.0,5.8,2,pop
2,1,0,1,0,0,0,1,0,1,0,6,0,2,0,0,0,7.33,4.36,3,pop
1,0,0,0,2,0,1,0,0,0,0,6,1,0,0,0,0,5.75,4.04,4,pop
0,1,1,0,0,0,0,0,0,0,1,3,0,3,0,0,0,6.33,3.68,3,pop
2,1,0,1,1,0,0,0,0,0,1,8,0,0,1,0,0,9.0,3.7,3,pop
1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,7.0,3.43,1,pop
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,8.0,4.25,1,pop
0,0,1,0,0,0,1,0,0,0,0,11,0,1,0,0,0,7.33,4.86,3,pop
1,0,0,0,0,0,0,1,0,1,0,5,0,0,0,0,1,2.75,2.36,4,pop
1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,8.0,2.25,1,pop
2,2,0,1,1,0,0,0,0,0,0,12,1,0,0,0,9,5.0,3.57,6,pop
0,0,1,0,0,0,0,1,0,1,0,3,1,0,0,0,0,6.0,3.42,2,pop
1,0,1,1,0,0,0,0,0,0,0,12,3,0,0,1,0,5.4,3.7,5,pop
1,0,0,1,0,0,0,1,0,4,0,4,1,1,0,1,3,15.0,3.53,1,pop
1,1,0,0,2,1,2,1,0,1,0,6,3,1,0,0,0,10.5,4.19,2,pop
1,0,1,0,2,0,1,0,0,0,0,9,0,3,0,0,0,24.0,4.63,1,pop
2,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,15.0,3.73,1,pop
3,1,0,0,0,0,2,0,0,0,0,8,3,0,0,0,0,7.33,3.73,3,pop
1,1,0,2,0,0,1,0,0,0,0,4,0,2,0,0,0,12.0,4.42,1,pop
3,4,0,0,0,0,0,0,1,0,1,16,2,4,1,0,0,7.5,2.95,8,pop
3,2,2,0,3,0,0,0,0,0,0,7,0,0,1,0,0,5.8,3.31,5,pop
1,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0,1,9.5,4.74,2,pop
0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,5.0,4.9,2,pop
2,2,0,0,0,0,0,0,0,0,0,8,2,3,1,0,0,7.67,3.83,3,pop
2,0,1,1,1,0,1,0,0,0,1,8,1,4,1,1,0,11.0,2.91,3,pop
3,0,0,3,4,0,1,1,0,1,0,7,1,2,0,1,0,12.5,3.2,2,pop
0,1,0,0,0,0,1,0,0,2,0,9,0,1,0,0,1,5.75,2.74,4,pop
1,2,1,0,1,1,1,0,0,0,0,8,1,0,0,0,0,9.67,3.72,3,pop
